policy_id,client_id,line_of_business,issuing_carrier,issued_on,expiry_date,premium_amount,premium_bill_to,renewal_status,last_updated,broker_commision_pct
P003786,C004361,Automotive engineer,Higgins Ltd Insurance Inc.,2006-01-08,2026-01-08,594.7470358980706,Third-Party Billing,New,2025-11-28,14.449842436559663
P004118,C005304,"Psychologist, forensic",Smith-Brown Insurance Inc.,2005-12-26,2025-12-26,4890.179436135003,Parent Company,New,2025-11-28,3.9357006627442352
P009834,C009544,Volunteer coordinator,"Mclean, Snyder and Garrett Insurance Inc.",2006-09-05,2026-09-05,5268.261396428517,Insured,New,2025-11-28,12.941187974929129
P005170,C008029,Garment/textile technologist,"Black, Montgomery and Singleton Insurance Inc.",2006-07-30,2026-07-30,262.23240662835155,Third-Party Billing,Marketing,2025-11-28,15.670820644594704
P008634,C001450,Interior and spatial designer,Griffin-Taylor Insurance Inc.,2006-06-22,2026-06-22,4166.793274123621,Agency Bill,Canceled,2025-11-28,11.897376770475278
P007206,C009102,Child psychotherapist,Duran Inc Insurance Inc.,2006-06-12,2026-06-12,180.40327533257152,Direct Bill,New,2025-11-28,11.948665821147909
P005406,C007638,Geochemist,Michael-Mccarthy Insurance Inc.,2006-05-06,2026-05-06,1249.5026304977748,Payroll Vendor,New,2025-11-28,8.488302438845169
P007131,C007038,Hydrogeologist,Flynn PLC Insurance Inc.,2006-10-11,2026-10-11,517.2592682776988,Third-Party Billing,Canceled,2025-11-28,9.62610620923473
P006118,C008461,"Teacher, primary school",Wilson-Miller Insurance Inc.,2006-03-03,2026-03-03,224.41457908360664,Direct Bill,New,2025-11-28,7.354932650845062
P003584,C008792,Airline pilot,Boyle-Paul Insurance Inc.,2005-12-07,2025-12-07,4358.208896297567,Subsidiary,Marketing,2025-11-28,6.993072936807158
P008630,C003398,Government social research officer,Jackson-Garza Insurance Inc.,2005-12-09,2025-12-09,258.64060271545816,Insured,New,2025-11-28,12.267321098044617
P001825,C001849,"Sales professional, IT","Adams, Gonzalez and Chase Insurance Inc.",2006-07-31,2026-07-31,181.76234029416636,Third-Party Billing,Renewal Quoted,2025-11-28,2.4687049552462064
P005860,C008986,"Civil engineer, contracting",Miller-Diaz Insurance Inc.,2005-12-24,2025-12-24,690.2411297308041,Payroll Vendor,Canceled,2025-11-28,11.943372761713759
P009088,C004850,Primary school teacher,Brown-Fisher Insurance Inc.,2006-11-19,2026-11-19,355.8794175296228,Third-Party Billing,Marketing,2025-11-28,11.455630533429394
P002150,C001961,Brewing technologist,Peterson Inc Insurance Inc.,2006-09-20,2026-09-20,1335.9304269324346,Third-Party Billing,Canceled,2025-11-28,15.505029066003921
P003351,C006370,Network engineer,Floyd-Gould Insurance Inc.,2006-01-03,2026-01-03,533.1032203212221,Payroll Vendor,Marketing,2025-11-28,15.980666170847343
P006237,C005450,Accounting technician,Jacobson-Anderson Insurance Inc.,2006-09-22,2026-09-22,239.91483533642395,Third-Party Billing,Marketing,2025-11-28,9.890069964725908
P008465,C006921,Technical sales engineer,Young LLC Insurance Inc.,2006-10-05,2026-10-05,787.472615652823,Agency Bill,Marketing,2025-11-28,15.292818724493383
P004024,C007082,Public affairs consultant,Marshall-Johnson Insurance Inc.,2005-12-14,2025-12-14,2015.3744844297187,Mortgagee,New,2025-11-28,7.341235674152894
P002027,C008506,"Education officer, community",Oneal-Simmons Insurance Inc.,2006-05-20,2026-05-20,1861.545469305264,Mortgagee,Marketing,2025-11-28,18.619006043815347
